file,w,h,maxAbsR,maxAbsG,maxAbsB,maxAbsA,mae_rgb,mae_a,rmse_rgb,pctPixelsDiff,pctPixelsDiff_1e3,ssim_luma,worstX,worstY,nonFiniteLeft,nonFiniteRight
audiovis/pixels/audiovis.spec.shape.radial-inner15_s0.5_t5.75_preview_con.raw,128,72,0.00488281,0.00488281,0.00488281,0.00488281,6.88765E-07,6.88765E-07,5.21187E-05,0.0325521,0.0108507,1,68,43,0,0
audiovis/pixels/audiovis.spec.shape.radial-inner15_s1_t5.75_export_con.raw,256,144,0.000488281,0.000488281,0.000488281,0.000488281,1.32455E-08,1.32455E-08,2.54313E-06,0.00271267,0,1,136,85,0,0
audiovis/pixels/audiovis.spec.shape.radial-inner15_s1_t5.75_preview_con.raw,256,144,0.000488281,0.000488281,0.000488281,0.000488281,1.32455E-08,1.32455E-08,2.54313E-06,0.00271267,0,1,136,85,0,0
audiovis/pixels/audiovis.spec.shape.radial-inner15_s2_t5.75_export_con.raw,512,288,0.0263672,0.0263672,0.0263672,0.0263672,2.1855E-07,2.1855E-07,7.03395E-05,0.00135634,0.00135634,1,273,171,0,0
audiovis/pixels/audiovis.spec.shape.radial-inner15_s2_t5.75_preview_con.raw,512,288,0.0263672,0.0263672,0.0263672,0.0263672,2.1855E-07,2.1855E-07,7.03395E-05,0.00135634,0.00135634,1,273,171,0,0
audiovis/pixels/audiovis.spec.shape.radial-inward-inner0_s0.5_t5.75_export_con.raw,128,72,0.126953,0.126953,0.126953,0.126953,3.87099E-05,3.87099E-05,0.00166374,0.0976562,0.0976562,0.999987,81,59,0,0
audiovis/pixels/audiovis.spec.shape.radial-inward-inner0_s0.5_t5.75_preview_con.raw,128,72,0.126953,0.126953,0.126953,0.126953,3.87099E-05,3.87099E-05,0.00166374,0.0976562,0.0976562,0.999987,81,59,0,0
audiovis/pixels/audiovis.spec.shape.radial-inward-inner0_s1_t5.75_export_con.raw,256,144,0.276611,0.276611,0.276611,0.276611,2.10609E-05,2.10609E-05,0.00190978,0.0217014,0.0189887,0.999988,162,119,0,0
audiovis/pixels/audiovis.spec.shape.radial-inward-inner0_s1_t5.75_preview_con.raw,256,144,0.276611,0.276611,0.276611,0.276611,2.10609E-05,2.10609E-05,0.00190978,0.0217014,0.0189887,0.999988,162,119,0,0
audiovis/pixels/audiovis.spec.shape.radial-inward-inner0_s2_t5.75_export_con.raw,512,288,0.645508,0.645508,0.645508,0.645508,3.11227E-05,3.11227E-05,0.00352041,0.0115289,0.0108507,0.999962,324,239,0,0
audiovis/pixels/audiovis.spec.shape.radial-inward-inner0_s2_t5.75_preview_con.raw,512,288,0.645508,0.645508,0.645508,0.645508,3.11227E-05,3.11227E-05,0.00352041,0.0115289,0.0108507,0.999962,324,239,0,0
audiovis/pixels/audiovis.spec.size.240x120_s0.5_t5.75_export_con.raw,128,72,0.359375,0.359375,0.359375,0.359375,0.000122567,0.000122567,0.00466003,0.119358,0.119358,0.999927,53,64,0,0
audiovis/pixels/audiovis.spec.size.240x120_s0.5_t5.75_preview_con.raw,128,72,0.359375,0.359375,0.359375,0.359375,0.000122567,0.000122567,0.00466003,0.119358,0.119358,0.999927,53,64,0,0
audiovis/pixels/audiovis.spec.size.240x120_s1_t5.75_export_con.raw,256,144,0.710938,0.710938,0.710938,0.710938,0.000102202,0.000102202,0.00685896,0.0271267,0.0271267,0.999849,108,130,0,0
audiovis/pixels/audiovis.spec.size.240x120_s1_t5.75_preview_con.raw,256,144,0.710938,0.710938,0.710938,0.710938,0.000102202,0.000102202,0.00685896,0.0271267,0.0271267,0.999849,108,130,0,0
audiovis/pixels/audiovis.spec.size.240x120_s2_t5.75_export_con.raw,512,288,1,1,1,1,9.64006E-05,9.64006E-05,0.00797046,0.0169542,0.0169542,0.999826,216,260,0,0
audiovis/pixels/audiovis.spec.size.240x120_s2_t5.75_preview_con.raw,512,288,1,1,1,1,9.64006E-05,9.64006E-05,0.00797046,0.0169542,0.0169542,0.999826,216,260,0,0
audiovis/pixels/audiovis.spec.size.241.5x119.5-fractional_s0.5_t5.75_export_con.raw,128,72,0.411621,0.411621,0.411621,0.411621,0.000125433,0.000125433,0.00520801,0.141059,0.130208,0.999906,53,64,0,0
audiovis/pixels/audiovis.spec.size.241.5x119.5-fractional_s0.5_t5.75_preview_con.raw,128,72,0.411621,0.411621,0.411621,0.411621,0.000125433,0.000125433,0.00520801,0.141059,0.130208,0.999906,53,64,0,0
audiovis/pixels/audiovis.spec.size.241.5x119.5-fractional_s1_t5.75_export_con.raw,256,144,0.589844,0.589844,0.589844,0.589844,7.13136E-05,7.13136E-05,0.00493242,0.0325521,0.0325521,0.999928,106,129,0,0
audiovis/pixels/audiovis.spec.size.241.5x119.5-fractional_s1_t5.75_preview_con.raw,256,144,0.589844,0.589844,0.589844,0.589844,7.13136E-05,7.13136E-05,0.00493242,0.0325521,0.0325521,0.999928,106,129,0,0
audiovis/pixels/audiovis.spec.size.241.5x119.5-fractional_s2_t5.75_export_con.raw,512,288,1,1,1,1,8.61333E-05,8.61333E-05,0.00801268,0.0196669,0.0196669,0.999827,212,258,0,0
audiovis/pixels/audiovis.spec.size.241.5x119.5-fractional_s2_t5.75_preview_con.raw,512,288,1,1,1,1,8.61333E-05,8.61333E-05,0.00801268,0.0196669,0.0196669,0.999827,212,258,0,0
audiovis/pixels/audiovis.spec.size.400x60-wide_s0.5_t5.75_export_con.raw,128,72,0.127441,0.127441,0.127441,0.127441,3.41502E-05,3.41502E-05,0.00165961,0.108507,0.108507,0.99999,45,50,0,0
audiovis/pixels/audiovis.spec.size.400x60-wide_s0.5_t5.75_preview_con.raw,128,72,0.127441,0.127441,0.127441,0.127441,3.41502E-05,3.41502E-05,0.00165961,0.108507,0.108507,0.99999,45,50,0,0
audiovis/pixels/audiovis.spec.size.400x60-wide_s1_t5.75_export_con.raw,256,144,0.359375,0.359375,0.359375,0.359375,3.98027E-05,3.98027E-05,0.00337071,0.0217014,0.0217014,0.999946,89,100,0,0
audiovis/pixels/audiovis.spec.size.400x60-wide_s1_t5.75_preview_con.raw,256,144,0.359375,0.359375,0.359375,0.359375,3.98027E-05,3.98027E-05,0.00337071,0.0217014,0.0217014,0.999946,89,100,0,0
audiovis/pixels/audiovis.spec.size.400x60-wide_s2_t5.75_export_con.raw,512,288,0.655762,0.655762,0.655762,0.655762,3.64118E-05,3.64118E-05,0.00439098,0.00949436,0.00949436,0.99995,178,201,0,0
audiovis/pixels/audiovis.spec.size.400x60-wide_s2_t5.75_preview_con.raw,512,288,0.655762,0.655762,0.655762,0.655762,3.64118E-05,3.64118E-05,0.00439098,0.00949436,0.00949436,0.99995,178,201,0,0
audiovis/pixels/audiovis.spec.smoothing.50_s0.5_t5.75_export_con.raw,128,72,0.00244141,0.00244141,0.00244141,0.00244141,5.5631E-07,5.5631E-07,3.26671E-05,0.0325521,0.0217014,1,53,65,0,0
audiovis/pixels/audiovis.spec.smoothing.50_s0.5_t5.75_preview_con.raw,128,72,0.00244141,0.00244141,0.00244141,0.00244141,5.5631E-07,5.5631E-07,3.26671E-05,0.0325521,0.0217014,1,53,65,0,0
audiovis/pixels/audiovis.spec.smoothing.50_s1_t5.75_export_con.raw,256,144,0.015625,0.015625,0.015625,0.015625,9.80165E-07,9.80165E-07,0.000117865,0.00813802,0.00813802,1,106,130,0,0
audiovis/pixels/audiovis.spec.smoothing.50_s1_t5.75_preview_con.raw,256,144,0.015625,0.015625,0.015625,0.015625,9.80165E-07,9.80165E-07,0.000117865,0.00813802,0.00813802,1,106,130,0,0
audiovis/pixels/audiovis.spec.smoothing.50_s2_t5.75_export_con.raw,512,288,0.0351562,0.0351562,0.0351562,0.0351562,1.10269E-06,1.10269E-06,0.000191838,0.00339084,0.00339084,1,212,261,0,0
audiovis/pixels/audiovis.spec.smoothing.50_s2_t5.75_preview_con.raw,512,288,0.0351562,0.0351562,0.0351562,0.0351562,1.10269E-06,1.10269E-06,0.000191838,0.00339084,0.00339084,1,212,261,0,0
audiovis/pixels/audiovis.spec.smoothing.85_s0.5_t5.75_export_con.raw,128,72,0.359375,0.359375,0.359375,0.359375,0.000122567,0.000122567,0.00466003,0.119358,0.119358,0.999927,53,64,0,0
audiovis/pixels/audiovis.spec.smoothing.85_s0.5_t5.75_preview_con.raw,128,72,0.359375,0.359375,0.359375,0.359375,0.000122567,0.000122567,0.00466003,0.119358,0.119358,0.999927,53,64,0,0
audiovis/pixels/audiovis.spec.smoothing.85_s1_t5.75_export_con.raw,256,144,0.710938,0.710938,0.710938,0.710938,0.000102202,0.000102202,0.00685896,0.0271267,0.0271267,0.999849,108,130,0,0
audiovis/pixels/audiovis.spec.smoothing.85_s1_t5.75_preview_con.raw,256,144,0.710938,0.710938,0.710938,0.710938,0.000102202,0.000102202,0.00685896,0.0271267,0.0271267,0.999849,108,130,0,0
audiovis/pixels/audiovis.spec.smoothing.85_s2_t5.75_export_con.raw,512,288,1,1,1,1,9.64006E-05,9.64006E-05,0.00797046,0.0169542,0.0169542,0.999826,216,260,0,0
audiovis/pixels/audiovis.spec.smoothing.85_s2_t5.75_preview_con.raw,512,288,1,1,1,1,9.64006E-05,9.64006E-05,0.00797046,0.0169542,0.0169542,0.999826,216,260,0,0
audiovis/pixels/audiovis.spec.smoothing.99_s0.5_t5.75_export_con.raw,128,72,0.0708008,0.0708008,0.0708008,0.0708008,2.85705E-05,2.85705E-05,0.00110066,0.119358,0.119358,0.999996,55,64,0,0
audiovis/pixels/audiovis.spec.smoothing.99_s0.5_t5.75_preview_con.raw,128,72,0.0708008,0.0708008,0.0708008,0.0708008,2.85705E-05,2.85705E-05,0.00110066,0.119358,0.119358,0.999996,55,64,0,0
audiovis/pixels/audiovis.spec.smoothing.99_s1_t5.75_export_con.raw,256,144,0.113281,0.113281,0.113281,0.113281,2.22524E-05,2.22524E-05,0.00135071,0.0298394,0.0298394,0.999994,114,130,0,0
audiovis/pixels/audiovis.spec.smoothing.99_s1_t5.75_preview_con.raw,256,144,0.113281,0.113281,0.113281,0.113281,2.22524E-05,2.22524E-05,0.00135071,0.0298394,0.0298394,0.999994,114,130,0,0
audiovis/pixels/audiovis.spec.smoothing.99_s2_t5.75_export_con.raw,512,288,0.222656,0.222656,0.222656,0.222656,2.17325E-05,2.17325E-05,0.0018924,0.0176324,0.0176324,0.99999,227,260,0,0
audiovis/pixels/audiovis.spec.smoothing.99_s2_t5.75_preview_con.raw,512,288,0.222656,0.222656,0.222656,0.222656,2.17325E-05,2.17325E-05,0.0018924,0.0176324,0.0176324,0.99999,227,260,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s1_t5.75_delivery_coff.raw,256,144,0.201904,0.201904,0.201904,0.201904,0.00256519,0.00256519,0.0141006,9.98806,7.64703,0.996068,168,116,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s1_t5.75_export_coff.raw,256,144,0.201904,0.201904,0.201904,0.201904,0.00256519,0.00256519,0.0141006,9.98806,7.64703,0.996068,168,116,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s1_t5.75_export_con.raw,256,144,0.383789,0.383789,0.383789,0.383789,0.00451201,0.00451201,0.025391,10.357,8.35232,0.989359,168,117,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s1_t5.75_preview_coff.raw,256,144,0.201904,0.201904,0.201904,0.201904,0.00256519,0.00256519,0.0141006,9.98806,7.64703,0.996068,168,116,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s1_t5.75_preview_con.raw,256,144,0.383789,0.383789,0.383789,0.383789,0.00451201,0.00451201,0.025391,10.357,8.35232,0.989359,168,117,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s2_t5.75_delivery_coff.raw,512,288,0.201172,0.201172,0.201172,0.201172,0.00244677,0.00244677,0.0135637,9.54725,7.40763,0.995685,336,233,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s2_t5.75_export_coff.raw,512,288,0.201172,0.201172,0.201172,0.201172,0.00244677,0.00244677,0.0135637,9.54725,7.40763,0.995685,336,233,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s2_t5.75_export_con.raw,512,288,0.390869,0.390869,0.390869,0.390869,0.00447345,0.00447345,0.0255275,9.89041,8.07563,0.988166,336,234,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s2_t5.75_preview_coff.raw,512,288,0.201172,0.201172,0.201172,0.201172,0.00244677,0.00244677,0.0135637,9.54725,7.40763,0.995685,336,233,0,0
audiovis/pixels/audiovis.state.mixed-scene-scrubbed_s2_t5.75_preview_con.raw,512,288,0.390869,0.390869,0.390869,0.390869,0.00447345,0.00447345,0.0255275,9.89041,8.07563,0.988166,336,234,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s1_t5.75_delivery_coff.raw,256,144,1,1,1,1,0.00501648,0.00501648,0.0599342,1.10677,1.08236,0.973892,95,52,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s1_t5.75_export_coff.raw,256,144,1,1,1,1,0.00501648,0.00501648,0.0599342,1.10677,1.08236,0.973892,95,52,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s1_t5.75_export_con.raw,256,144,1,1,1,1,0.00913543,0.00913543,0.0845389,1.55707,1.55707,0.953583,87,49,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s1_t5.75_preview_coff.raw,256,144,1,1,1,1,0.00501648,0.00501648,0.0599342,1.10677,1.08236,0.973892,95,52,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s1_t5.75_preview_con.raw,256,144,1,1,1,1,0.00913543,0.00913543,0.0845389,1.55707,1.55707,0.953583,87,49,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s2_t5.75_delivery_coff.raw,512,288,1,1,1,1,0.00466508,0.00466508,0.0631063,0.736491,0.736491,0.979625,174,97,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s2_t5.75_export_coff.raw,512,288,1,1,1,1,0.00466508,0.00466508,0.0631063,0.736491,0.736491,0.979625,174,97,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s2_t5.75_export_con.raw,512,288,1,1,1,1,0.00902004,0.00902004,0.0902824,1.21867,1.21731,0.967848,174,97,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s2_t5.75_preview_coff.raw,512,288,1,1,1,1,0.00466508,0.00466508,0.0631063,0.736491,0.736491,0.979625,174,97,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-85_s2_t5.75_preview_con.raw,512,288,1,1,1,1,0.00902004,0.00902004,0.0902824,1.21867,1.21731,0.967848,174,97,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s1_t5.75_delivery_coff.raw,256,144,0.132812,0.132812,0.132812,0.132812,0.000323147,0.000323147,0.00545139,0.613064,0.607639,0.998551,165,71,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s1_t5.75_export_coff.raw,256,144,0.132812,0.132812,0.132812,0.132812,0.000323147,0.000323147,0.00545139,0.613064,0.607639,0.998551,165,71,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s1_t5.75_export_con.raw,256,144,0.261719,0.261719,0.261719,0.261719,0.000650777,0.000650777,0.010741,0.65918,0.65918,0.995868,121,61,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s1_t5.75_preview_coff.raw,256,144,0.132812,0.132812,0.132812,0.132812,0.000323147,0.000323147,0.00545139,0.613064,0.607639,0.998551,165,71,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s1_t5.75_preview_con.raw,256,144,0.261719,0.261719,0.261719,0.261719,0.000650777,0.000650777,0.010741,0.65918,0.65918,0.995868,121,61,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s2_t5.75_delivery_coff.raw,512,288,0.32605,0.32605,0.32605,0.32605,0.000370925,0.000370925,0.00830766,0.303819,0.303141,0.998868,177,88,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s2_t5.75_export_coff.raw,512,288,0.32605,0.32605,0.32605,0.32605,0.000370925,0.000370925,0.00830766,0.303819,0.303141,0.998868,177,88,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s2_t5.75_export_con.raw,512,288,0.523438,0.523438,0.523438,0.523438,0.000755583,0.000755583,0.0157983,0.360786,0.360786,0.996773,327,147,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s2_t5.75_preview_coff.raw,512,288,0.32605,0.32605,0.32605,0.32605,0.000370925,0.000370925,0.00830766,0.303819,0.303141,0.998868,177,88,0,0
audiovis/pixels/audiovis.state.spectrum-smoothing-99_s2_t5.75_preview_con.raw,512,288,0.523438,0.523438,0.523438,0.523438,0.000755583,0.000755583,0.0157983,0.360786,0.360786,0.996773,327,147,0,0
audiovis/pixels/audiovis.timeline.staggered-elements_s0.5_t5.75_export_con.raw,128,72,0.050293,0.050293,0.050293,0.050293,1.4782E-05,1.4782E-05,0.000639505,0.0868056,0.0868056,0.999999,53,50,0,0
audiovis/pixels/audiovis.timeline.staggered-elements_s0.5_t5.75_preview_con.raw,128,72,0.050293,0.050293,0.050293,0.050293,1.4782E-05,1.4782E-05,0.000639505,0.0868056,0.0868056,0.999999,53,50,0,0
audiovis/pixels/audiovis.timeline.staggered-elements_s1_t5.75_export_con.raw,256,144,0.359375,0.359375,0.359375,0.359375,2.74181E-05,2.74181E-05,0.0027905,0.0135634,0.0135634,0.999971,106,100,0,0
audiovis/pixels/audiovis.timeline.staggered-elements_s1_t5.75_preview_con.raw,256,144,0.359375,0.359375,0.359375,0.359375,2.74181E-05,2.74181E-05,0.0027905,0.0135634,0.0135634,0.999971,106,100,0,0
audiovis/pixels/audiovis.timeline.staggered-elements_s2_t5.75_export_con.raw,512,288,0.655762,0.655762,0.655762,0.655762,2.08418E-05,2.08418E-05,0.00327285,0.00542535,0.00542535,0.999975,212,201,0,0
audiovis/pixels/audiovis.timeline.staggered-elements_s2_t5.75_preview_con.raw,512,288,0.655762,0.655762,0.655762,0.655762,2.08418E-05,2.08418E-05,0.00327285,0.00542535,0.00542535,0.999975,212,201,0,0
audiovis/pixels/audiovis.wave.barcount-line.1024_s2_t5.75_delivery_coff.raw,512,288,0.250977,0.250977,0.250977,0.250977,6.80817E-06,6.80817E-06,0.00130717,0.00271267,0.00271267,0.999985,14,119,0,0
audiovis/pixels/audiovis.wave.barcount-line.1024_s2_t5.75_export_coff.raw,512,288,0.250977,0.250977,0.250977,0.250977,6.80817E-06,6.80817E-06,0.00130717,0.00271267,0.00271267,0.999985,14,119,0,0
audiovis/pixels/audiovis.wave.barcount-line.1024_s2_t5.75_export_con.raw,512,288,0.250977,0.250977,0.250977,0.250977,6.80817E-06,6.80817E-06,0.00130717,0.00271267,0.00271267,0.999985,14,119,0,0
audiovis/pixels/audiovis.wave.barcount-line.1024_s2_t5.75_preview_coff.raw,512,288,0.250977,0.250977,0.250977,0.250977,6.80817E-06,6.80817E-06,0.00130717,0.00271267,0.00271267,0.999985,14,119,0,0
audiovis/pixels/audiovis.wave.barcount-line.1024_s2_t5.75_preview_con.raw,512,288,0.250977,0.250977,0.250977,0.250977,6.80817E-06,6.80817E-06,0.00130717,0.00271267,0.00271267,0.999985,14,119,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s0.5_t5.75_delivery_coff.raw,128,72,1,1,1,1,0.000651889,0.000651889,0.0233106,0.0868056,0.0868056,0.998543,2,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s0.5_t5.75_export_coff.raw,128,72,1,1,1,1,0.000651889,0.000651889,0.0233106,0.0868056,0.0868056,0.998543,2,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s0.5_t5.75_export_con.raw,128,72,1,1,1,1,0.000651889,0.000651889,0.0233106,0.0868056,0.0868056,0.998543,2,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s0.5_t5.75_preview_coff.raw,128,72,1,1,1,1,0.000651889,0.000651889,0.0233106,0.0868056,0.0868056,0.998543,2,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s0.5_t5.75_preview_con.raw,128,72,1,1,1,1,0.000651889,0.000651889,0.0233106,0.0868056,0.0868056,0.998543,2,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s1_t5.75_delivery_coff.raw,256,144,1,1,1,1,0.00122102,0.00122102,0.033757,0.141059,0.141059,0.995365,6,57,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s1_t5.75_export_coff.raw,256,144,1,1,1,1,0.00122102,0.00122102,0.033757,0.141059,0.141059,0.995365,6,57,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s1_t5.75_export_con.raw,256,144,1,1,1,1,0.00122102,0.00122102,0.033757,0.141059,0.141059,0.995365,6,57,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s1_t5.75_preview_coff.raw,256,144,1,1,1,1,0.00122102,0.00122102,0.033757,0.141059,0.141059,0.995365,6,57,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s1_t5.75_preview_con.raw,256,144,1,1,1,1,0.00122102,0.00122102,0.033757,0.141059,0.141059,0.995365,6,57,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s2_t5.75_delivery_coff.raw,512,288,1,1,1,1,0.00153963,0.00153963,0.0386385,0.166151,0.166151,0.996815,14,113,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s2_t5.75_export_coff.raw,512,288,1,1,1,1,0.00153963,0.00153963,0.0386385,0.166151,0.166151,0.996815,14,113,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s2_t5.75_export_con.raw,512,288,1,1,1,1,0.00153963,0.00153963,0.0386385,0.166151,0.166151,0.996815,14,113,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s2_t5.75_preview_coff.raw,512,288,1,1,1,1,0.00153963,0.00153963,0.0386385,0.166151,0.166151,0.996815,14,113,0,0
audiovis/pixels/audiovis.wave.shape.dots-center-r6_s2_t5.75_preview_con.raw,512,288,1,1,1,1,0.00153963,0.00153963,0.0386385,0.166151,0.166151,0.996815,14,113,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s0.5_t5.75_delivery_coff.raw,128,72,1,1,1,1,0.024957,0.024957,0.157418,2.53906,2.53906,0.934605,125,16,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s0.5_t5.75_export_coff.raw,128,72,1,1,1,1,0.024957,0.024957,0.157418,2.53906,2.53906,0.934605,125,16,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s0.5_t5.75_export_con.raw,128,72,1,1,1,1,0.024957,0.024957,0.157418,2.53906,2.53906,0.934605,125,16,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s0.5_t5.75_preview_coff.raw,128,72,1,1,1,1,0.024957,0.024957,0.157418,2.53906,2.53906,0.934605,125,16,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s0.5_t5.75_preview_con.raw,128,72,1,1,1,1,0.024957,0.024957,0.157418,2.53906,2.53906,0.934605,125,16,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s1_t5.75_delivery_coff.raw,256,144,1,1,1,1,0.0293583,0.0293583,0.170971,2.96224,2.96224,0.963034,249,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s1_t5.75_export_coff.raw,256,144,1,1,1,1,0.0293583,0.0293583,0.170971,2.96224,2.96224,0.963034,249,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s1_t5.75_export_con.raw,256,144,1,1,1,1,0.0293583,0.0293583,0.170971,2.96224,2.96224,0.963034,249,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s1_t5.75_preview_coff.raw,256,144,1,1,1,1,0.0293583,0.0293583,0.170971,2.96224,2.96224,0.963034,249,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s1_t5.75_preview_con.raw,256,144,1,1,1,1,0.0293583,0.0293583,0.170971,2.96224,2.96224,0.963034,249,30,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s2_t5.75_delivery_coff.raw,512,288,1,1,1,1,0.0315233,0.0315233,0.177331,3.17722,3.17722,0.964201,497,60,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s2_t5.75_export_coff.raw,512,288,1,1,1,1,0.0315233,0.0315233,0.177331,3.17722,3.17722,0.964201,497,60,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s2_t5.75_export_con.raw,512,288,1,1,1,1,0.0315233,0.0315233,0.177331,3.17722,3.17722,0.964201,497,60,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s2_t5.75_preview_coff.raw,512,288,1,1,1,1,0.0315233,0.0315233,0.177331,3.17722,3.17722,0.964201,497,60,0,0
audiovis/pixels/audiovis.wave.shape.dots-r20_s2_t5.75_preview_con.raw,512,288,1,1,1,1,0.0315233,0.0315233,0.177331,3.17722,3.17722,0.964201,497,60,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s0.5_t5.75_delivery_coff.raw,128,72,0.501953,0.501953,0.501953,0.501953,0.00040849,0.00040849,0.0130717,0.108507,0.108507,0.999555,2,25,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s0.5_t5.75_export_coff.raw,128,72,0.501953,0.501953,0.501953,0.501953,0.00040849,0.00040849,0.0130717,0.108507,0.108507,0.999555,2,25,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s0.5_t5.75_export_con.raw,128,72,0.501953,0.501953,0.501953,0.501953,0.00040849,0.00040849,0.0130717,0.108507,0.108507,0.999555,2,25,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s0.5_t5.75_preview_coff.raw,128,72,0.501953,0.501953,0.501953,0.501953,0.00040849,0.00040849,0.0130717,0.108507,0.108507,0.999555,2,25,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s0.5_t5.75_preview_con.raw,128,72,0.501953,0.501953,0.501953,0.501953,0.00040849,0.00040849,0.0130717,0.108507,0.108507,0.999555,2,25,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s1_t5.75_delivery_coff.raw,256,144,1,1,1,1,0.00124825,0.00124825,0.0339589,0.146484,0.146484,0.993281,6,49,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s1_t5.75_export_coff.raw,256,144,1,1,1,1,0.00124825,0.00124825,0.0339589,0.146484,0.146484,0.993281,6,49,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s1_t5.75_export_con.raw,256,144,1,1,1,1,0.00124825,0.00124825,0.0339589,0.146484,0.146484,0.993281,6,49,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s1_t5.75_preview_coff.raw,256,144,1,1,1,1,0.00124825,0.00124825,0.0339589,0.146484,0.146484,0.993281,6,49,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s1_t5.75_preview_con.raw,256,144,1,1,1,1,0.00124825,0.00124825,0.0339589,0.146484,0.146484,0.993281,6,49,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s2_t5.75_delivery_coff.raw,512,288,1,1,1,1,0.00171729,0.00171729,0.0403788,0.20006,0.20006,0.996074,14,96,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s2_t5.75_export_coff.raw,512,288,1,1,1,1,0.00171729,0.00171729,0.0403788,0.20006,0.20006,0.996074,14,96,0,0
audiovis/pixels/audiovis.wave.shape.dots-r5_s2_t5.75_export_con.raw,512,288,1,1,1,1,0.00171729,0.00171729,0.0403788,0.20006,0.20006,0.996074,14,96,0,0
